Domain,Rank,Category,Language,SLD,SLD Rank,SLD Category,SLD Language,DNS,HTTP,IP,IP Details,,,,
insertinsanity.com,161194,,,insertinsanity.com,161194,,,N,N,Y,67.208.218.141,Y,US,Miami,25.7014/-80.3582
remind101.com,161245,,,remind101.com,161245,,,N,N,Y,184.168.221.30,Y,US,Scottsdale,33.6119/-111.8906
braspress.com.br,161312,,,braspress.com.br,161312,,,N,N,Y,200.149.135.253,Y,BR,None,-10.0/-55.0
shenyun.com,161333,,,shenyun.com,161333,,,N,N,Y,174.122.246.123,Y,US,Houston,29.7523/-95.367
10aq.com,161361,,,10aq.com,161361,,,N,N,Y,162.218.29.20,Y,US,None,38.0/-97.0
themadmommy.com,161368,,,themadmommy.com,161368,,,N,N,Y,184.168.221.26,Y,US,Scottsdale,33.6119/-111.8906
upbed.nic.in,161401,,,upbed.nic.in,161401,,,N,N,Y,164.100.108.111,Y,IN,None,20.0/77.0
82wen.com,161422,,,82wen.com,161422,,,N,Y,N,113.11.210.4,N,CN,Beijing,39.9289/116.3883
globalblaster.net,161469,,,globalblaster.net,161469,,,N,N,Y,63.247.69.116,Y,US,Atlanta,33.7257/-84.4309
inkcartridge.com,161518,,,inkcartridge.com,161518,,,N,N,Y,184.168.221.7,Y,US,Scottsdale,33.6119/-111.8906
iskra-news.info,161539,,,iskra-news.info,161539,,,N,N,Y,193.109.246.137,Y,VG,None,18.5/-64.5
mdcr.cz,161573,,,mdcr.cz,161573,,,N,N,Y,90.182.101.65,Y,CZ,Prague,50.0833/14.4667
quellidellelica.com,161584,,,quellidellelica.com,161584,,,N,N,Y,95.110.143.4,Y,IT,None,42.8333/12.8333
tubewhale.com,161625,,,tubewhale.com,161625,,,N,Y,N,64.188.56.132,N,US,Weehawken,40.7686/-74.0199
downflow.net,161706,,,downflow.net,161706,,,N,N,Y,212.83.139.187,Y,FR,None,48.86/2.35
ocmodeling.com,161713,,,ocmodeling.com,161713,,,N,N,Y,66.115.180.96,Y,US,Marietta,33.9306/-84.4613
chinadigitaltimes.net,161753,,,chinadigitaltimes.net,161753,,,Y,Y,Y,54.243.232.228,Y,US,Ashburn,39.0437/-77.4875
stealthy.co,161761,,,stealthy.co,161761,,,N,N,Y,184.168.221.9,Y,US,Scottsdale,33.6119/-111.8906
hvaonline.net,161768,,,hvaonline.net,161768,,,N,N,Y,76.72.167.122,Y,US,Philadelphia,39.953/-75.1756
,,,,,,,,,,,208.115.223.244,Y,US,Dallas,32.7791/-96.8028
,,,,,,,,,,,78.46.136.116,Y,DE,None,51.0/9.0
legato.su,161793,,,legato.su,161793,,,N,N,Y,174.34.253.30,Y,US,Charlotte,35.1681/-80.9153
www.danamon.co.id,,,,danamon.co.id,161814,,,N,N,Y,222.229.87.160,Y,ID,None,-5.0/120.0
programmr.com,161838,,,programmr.com,161838,,,N,N,Y,50.63.202.28,Y,US,Scottsdale,33.6119/-111.8906
webutation.net,161842,,,webutation.net,161842,,,N,N,Y,185.3.40.133,Y,DE,None,51.0/9.0
a1bloggerseo.com,161843,,,a1bloggerseo.com,161843,,,N,N,P,50.63.202.27,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
appli-maker.jp,161948,,,appli-maker.jp,161948,,,N,N,Y,133.242.145.244,Y,JP,Sakura,35.7167/140.2333
najlepsze.net,161954,,,najlepsze.net,161954,,,N,Y,N,195.2.222.250,N,PL,None,52.0/20.0
tipp3.at,162015,,,tipp3.at,162015,,,N,Y,N,193.46.41.42,N,AT,None,47.3333/13.3333
,,,,,,,,,,,193.46.42.42,N,AT,None,47.3333/13.3333
weizmann.ac.il,162025,,,weizmann.ac.il,162025,,,N,N,Y,132.76.150.57,Y,IL,None,31.5/34.75
bypassable.com,162047,,,bypassable.com,162047,,,Y,Y,N,198.27.65.37,N,CA,Montreal,45.5078/-73.5804
ucscard.co.jp,162052,,,ucscard.co.jp,162052,,,N,N,Y,211.129.14.40,Y,JP,None,35.69/139.69
bsftransmit1.com,162065,,,bsftransmit1.com,162065,,,N,N,Y,69.63.141.217,Y,US,Baltimore,39.2952/-76.6231
2redbeans.com,162072,,,2redbeans.com,162072,,,N,N,Y,50.63.202.21,Y,US,Scottsdale,33.6119/-111.8906
tohmatsu.com,162185,,,tohmatsu.com,162185,,,N,N,Y,170.194.130.103,Y,US,New York,40.7662/-73.9862
aaak3.com,162187,,,aaak3.com,162187,,,N,Y,N,113.11.209.170,N,CN,Beijing,39.9289/116.3883
nationalnotary.org,162195,,,nationalnotary.org,162195,,,N,N,Y,65.115.114.153,Y,US,Chatsworth,34.2868/-118.614
emdeon.com,162216,,,emdeon.com,162216,,,N,N,Y,170.138.34.6,Y,US,Atlanta,33.8444/-84.4741
nyseg.com,162270,,,nyseg.com,162270,,,N,N,Y,157.225.242.126,Y,US,Rochester,43.286/-77.6843
relaxbbs.com,162285,,,relaxbbs.com,162285,,,N,Y,N,106.186.31.92,N,JP,None,35.69/139.69
tech24h.vn,162388,,,tech24h.vn,162388,,,N,N,Y,112.213.95.90,Y,VN,Thanh Nguyen,9.8478/106.3456
maryjaneslist.com,162422,,,maryjaneslist.com,162422,,,N,N,Y,76.74.170.208,Y,US,New York,40.6888/-74.0203
ptcmonitor.ir,162485,,,ptcmonitor.ir,162485,,,N,N,Y,79.143.182.154,Y,DE,None,51.0/9.0
www.babylegs.com,,,,babylegs.com,162497,,,N,N,Y,199.83.129.10,Y,US,Los Angeles,34.0522/-118.2437
independenttickets.com,162516,,,independenttickets.com,162516,,,N,N,Y,64.49.219.194,Y,US,San Antonio,29.4889/-98.3987
servidor-maria.com,162523,,,servidor-maria.com,162523,,,N,N,Y,186.250.243.100,Y,BR,None,-10.0/-55.0
jackson.mo.us,162588,,,jackson.mo.us,162588,,,N,N,Y,216.63.34.84,Y,US,None,38.0/-97.0
haber5.com,162599,,,haber5.com,162599,,,N,Y,N,188.40.95.203,N,DE,None,51.0/9.0
kdsfjv.no-ip.org,,,,no-ip.org,162600,,,N,N,Y,179.154.160.220,Y,BR,None,-10.0/-55.0
fabsoluciones.no-ip.org,,,,no-ip.org,162600,,,N,N,Y,189.144.115.135,Y,MX,CuautitlÃ¡n Izcalli,19.6469/-99.2467
quevita.no-ip.org,,,,no-ip.org,162600,,,N,N,Y,46.14.157.41,Y,CH,None,47.0/8.0
zuppbox.no-ip.org,,,,no-ip.org,162600,,,N,N,Y,190.163.108.174,Y,CL,Santiago,-33.45/-70.6667
doppiopasso.no-ip.org,,,,no-ip.org,162600,,,N,N,Y,79.27.32.118,Y,IT,Bovalino,38.15/16.1833
swoop.com,162619,,,swoop.com,162619,,,N,N,Y,50.63.202.13,Y,US,Scottsdale,33.6119/-111.8906
allmanbrothersband.com,162625,,,allmanbrothersband.com,162625,,,N,N,Y,50.28.70.8,Y,US,Lansing,42.7257/-84.636
portugal.gov.pt,162647,,,portugal.gov.pt,162647,,,N,N,Y,193.47.185.59,Y,PT,None,39.5/-8.0
titleprofile.com,162696,,,titleprofile.com,162696,,,N,N,Y,209.194.0.153,Y,US,Lexington,38.0402/-84.5389
ping.fm,162701,,,ping.fm,162701,,,N,Y,N,,,,,
ps3youtube.com,162741,,,ps3youtube.com,162741,,,Y,Y,N,109.206.166.19,N,None,None,47.0/8.0
cnd.org,162837,,,cnd.org,162837,,,N,Y,Y,69.56.187.226,Y,US,Houston,29.7523/-95.367
www.kmu.ac.ir,,,,kmu.ac.ir,162868,,,N,N,Y,80.191.166.55,Y,IR,Kerman,30.2832/57.0788
fbmedirect.com,162895,,,fbmedirect.com,162895,,,N,N,Y,87.236.33.150,Y,CY,None,35.0/33.0
wholesalefash.com,162993,,,wholesalefash.com,162993,,,N,N,Y,216.194.160.203,Y,US,Los Angeles,33.9571/-118.4041
tech4bros.com,163052,,,tech4bros.com,163052,,,N,N,Y,108.178.14.218,Y,US,Chicago,41.8825/-87.6441
anadesigns.net,163127,,,anadesigns.net,163127,,,N,N,Y,162.211.80.230,Y,US,West Chester,39.9239/-75.6203
ums.edu.my,163254,,,ums.edu.my,163254,,,N,N,Y,103.26.197.8,Y,MY,None,2.5/112.5
arfooo.net,163281,,,arfooo.net,163281,,,N,N,Y,87.98.255.2,Y,FR,None,48.86/2.35
worldmaxi.com,163340,,,worldmaxi.com,163340,,,N,N,Y,108.178.14.218,Y,US,Chicago,41.8825/-87.6441
www.becoquin.com,,,,becoquin.com,163371,,,N,N,Y,70.33.212.45,Y,GB,Edinburgh,55.95/-3.2
isim.ir,163504,,,isim.ir,163504,,,N,N,Y,85.185.36.98,Y,IR,None,32.0/53.0
,,,,,,,,,,,85.185.36.97,Y,IR,None,32.0/53.0
valueinformation.net,163545,,,valueinformation.net,163545,,,N,N,Y,71.40.109.211,Y,US,None,38.0/-97.0
publicaya.com,163577,,,publicaya.com,163577,,,N,N,Y,66.7.198.40,Y,US,Orlando,28.5445/-81.3706
a-lim.jp,163582,,,a-lim.jp,163582,,,N,N,Y,210.149.96.87,Y,JP,None,35.69/139.69
www.shouselaw.com,,,,shouselaw.com,163630,,,N,N,P,174.129.23.70,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.67,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.104,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.41,N,US,Ashburn,39.0437/-77.4875
ndf.fr,163713,,,ndf.fr,163713,,,N,N,Y,62.210.190.47,Y,FR,None,48.86/2.35
mypopescu.com,163742,,,mypopescu.com,163742,,,N,N,Y,184.168.221.7,Y,US,Scottsdale,33.6119/-111.8906
zhifujishu88.com,163787,,,zhifujishu88.com,163787,,,N,N,Y,11.11.111.11,Y,US,Columbus,39.9612/-82.9988
mariagallowayblog.com,163805,,,mariagallowayblog.com,163805,,,N,N,Y,97.79.236.67,Y,US,None,38.0/-97.0
www.cssdesk.com,,,,cssdesk.com,163834,,,N,N,P,50.16.215.104,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.21.105.64,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,174.129.23.118,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.21.99.190,N,US,Ashburn,39.0437/-77.4875
shop033.com,163935,,,shop033.com,163935,,,N,N,Y,50.56.22.181,Y,US,San Antonio,29.4889/-98.3987
russianteenblog.com,164006,,,russianteenblog.com,164006,,,N,N,Y,199.241.100.110,Y,US,Franklin,42.5181/-83.263
adclic-hosting.info,164022,,,adclic-hosting.info,164022,,,N,N,Y,142.4.13.82,Y,US,Provo,40.2181/-111.6133
weiming.info,164026,,,weiming.info,164026,,,N,Y,N,141.101.116.229,N,None,None,47.0/8.0
,,,,,,,,,,,141.101.117.229,N,None,None,47.0/8.0
goodthaigirl.com,164073,,,goodthaigirl.com,164073,,,N,Y,N,144.76.41.133,N,DE,None,51.0/9.0
china-proxy.org,164097,,,china-proxy.org,164097,,,N,Y,N,149.126.77.36,N,GB,None,51.5/-0.13
,,,,,,,,,,,149.126.72.223,N,US,None,38.0/-97.0
6tube.in,164100,,,6tube.in,164100,,,N,N,Y,50.63.202.25,Y,US,Scottsdale,33.6119/-111.8906
mmo-station.com,164136,,,mmo-station.com,164136,,,N,Y,N,,,,,
salvatorepinello.com,164148,,,salvatorepinello.com,164148,,,N,N,Y,97.79.238.33,Y,US,None,38.0/-97.0
idmanagedsolutions.com,164198,,,idmanagedsolutions.com,164198,,,N,N,Y,208.47.215.144,Y,US,Denver,39.7525/-104.9995
husc.edu.vn,164217,,,husc.edu.vn,164217,,,N,N,Y,112.213.87.155,Y,VN,Thanh Nguyen,9.8478/106.3456
lihpao.com,164239,,,lihpao.com,164239,,,N,N,P,211.75.29.69,Y,TW,None,23.5/121.0
,,,,,,,,,,,192.192.157.90,Y,TW,None,23.5/121.0
,,,,,,,,,,,192.192.157.74,Y,TW,None,23.5/121.0
,,,,,,,,,,,172.19.0.0,N,,,
,,,,,,,,,,,169.254.131.27,N,,,
,,,,,,,,,,,172.19.0.25,N,,,
,,,,,,,,,,,172.19.0.19,N,,,
,,,,,,,,,,,172.19.0.17,N,,,
,,,,,,,,,,,172.19.0.20,N,,,
camex.wen.ru,164252,,,wen.ru,10903,,,Y,Y,N,178.218.210.190,N,RU,None,60.0/100.0
todayshomeowner.com,164301,,,todayshomeowner.com,164301,,,N,N,Y,173.199.187.4,Y,US,Chicago,41.8745/-87.6503
www.funity.jp,,,,funity.jp,164328,,,N,N,Y,220.213.237.105,Y,JP,None,35.69/139.69
tech2brain.com,164334,,,tech2brain.com,164334,,,N,N,Y,69.175.94.186,Y,US,Chicago,41.8876/-87.6368
suntecindia.com,164370,,,suntecindia.com,164370,,,N,N,Y,192.145.236.141,Y,US,Los Angeles,33.9571/-118.4041
monday.com.tw,164384,,,monday.com.tw,164384,,,N,N,Y,211.78.161.51,Y,TW,Taipei,25.0392/121.525
ccas.fr,164431,,,ccas.fr,164431,,,N,N,Y,194.250.178.228,Y,FR,None,48.86/2.35
istars.co.nz,164449,,,istars.co.nz,164449,,,N,Y,N,122.56.51.229,N,NZ,None,-41.0/174.0
kabuyutai.com,164459,,,kabuyutai.com,164459,,,N,N,Y,210.172.144.22,Y,JP,None,35.69/139.69
www.askthevc.com,,,,askthevc.com,164476,,,N,N,P,54.84.216.213,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,54.84.202.101,N,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,54.85.92.93,N,US,Ashburn,39.0437/-77.4875
shahroodut.ac.ir,164480,,,shahroodut.ac.ir,164480,,,N,N,Y,85.185.67.253,Y,IR,Shahrud-e Fareghan,28.0338/56.3574
unam.edu.ar,164496,,,unam.edu.ar,164496,,,N,N,Y,170.210.197.72,Y,AR,Buenos Aires,-34.5875/-58.6725
bodog88.com,164564,,,bodog88.com,164564,,,N,Y,N,203.161.176.3,N,PH,None,13.0/122.0
busayari.com,164620,,,busayari.com,164620,,,N,Y,N,211.1.231.130,N,JP,None,35.69/139.69
habanaija.com,164820,,,habanaija.com,164820,,,N,N,Y,5.159.225.97,Y,GB,Melbourne,52.8167/-1.4333
epochtimes.com.ua,164834,,,epochtimes.com.ua,164834,,,Y,Y,N,62.149.12.55,N,UA,None,49.0/32.0
yzu.edu.tw,164840,,,yzu.edu.tw,164840,,,N,N,Y,140.138.4.11,Y,TW,Taipei,25.0392/121.525
mmm100.in,164888,,,mmm100.in,164888,,,N,N,Y,199.167.151.201,Y,US,Tampa,27.9987/-82.5156
americanpreppersnetwork.com,164910,,,americanpreppersnetwork.com,164910,,,N,N,Y,198.57.210.130,Y,US,Provo,40.2181/-111.6133
m3lomate.com,164921,,,m3lomate.com,164921,,,N,N,P,184.168.221.20,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
hal-india.com,164928,,,hal-india.com,164928,,,N,N,P,115.112.148.193,Y,IN,None,20.0/77.0
,,,,,,,,,,,115.112.149.173,N,IN,None,20.0/77.0
,,,,,,,,,,,115.249.97.122,N,IN,Mumbai,18.975/72.8258
simplycharlottemason.com,164955,,,simplycharlottemason.com,164955,,,N,N,Y,96.30.17.209,Y,US,Chicago,41.8745/-87.6503
cch.org.tw,165039,,,cch.org.tw,165039,,,N,N,Y,203.75.24.27,Y,TW,None,23.5/121.0
unusualperson.com,165049,,,unusualperson.com,165049,,,Y,N,N,8.23.224.108,N,US,None,38.0/-97.0
10dollar.ca,165073,,,10dollar.ca,165073,,,N,N,Y,69.28.194.85,Y,CA,Toronto,43.7895/-79.3735
dh4321.com,165075,,,dh4321.com,165075,,,N,N,Y,205.164.14.211,Y,US,San Jose,37.3721/-121.8643
parsfilm118.com,165104,,,parsfilm118.com,165104,,,N,N,Y,176.10.37.81,Y,IS,None,65.0/-18.0
pczone.com.tw,165177,,,pczone.com.tw,165177,,,N,N,Y,61.63.26.48,Y,TW,None,23.5/121.0
adfish.com,165200,,,adfish.com,165200,,,N,N,Y,198.61.249.64,Y,US,San Antonio,29.4889/-98.3987
estimize.com,165232,,,estimize.com,165232,,,N,N,Y,23.21.173.10,Y,US,Ashburn,39.0437/-77.4875
i-like-seen.com,165234,,,i-like-seen.com,165234,,,N,N,Y,124.37.55.178,Y,JP,Tokyo,35.685/139.7514
taitra.org.tw,165352,,,taitra.org.tw,165352,,,N,N,Y,210.241.128.181,Y,TW,None,23.5/121.0
tohaja.net,165356,,,tohaja.net,165356,,,N,N,Y,162.213.153.198,Y,US,None,38.0/-97.0
ncbelink.com,165377,,,ncbelink.com,165377,,,N,N,Y,208.138.39.165,Y,JM,Kingston,18.0/-76.8
my3k.net,165435,,,my3k.net,165435,,,N,N,Y,82.98.86.175,Y,DE,None,51.0/9.0
arpa.emr.it,165470,,,arpa.emr.it,165470,,,N,N,Y,193.43.200.193,Y,IT,None,42.8333/12.8333
3fa.ir,165475,,,3fa.ir,165475,,,N,N,Y,85.159.233.171,Y,NL,None,52.5/5.75
9bilry.com,165543,,,9bilry.com,165543,,,N,N,Y,69.175.94.186,Y,US,Chicago,41.8876/-87.6368
gastroeconomy.com,165563,,,gastroeconomy.com,165563,,,N,N,Y,82.98.136.173,Y,ES,None,40.0/-4.0
educagri.fr,165588,,,educagri.fr,165588,,,N,N,Y,194.167.15.61,Y,FR,None,48.86/2.35
radiolarutalatina.com,165607,,,radiolarutalatina.com,165607,,,N,N,Y,95.211.75.240,Y,NL,None,52.5/5.75
islamicawakening.com,165619,,,islamicawakening.com,165619,,,N,Y,N,46.249.195.197,N,GB,None,51.5/-0.13
kgm.gov.tr,165677,,,kgm.gov.tr,165677,,,N,N,Y,212.175.108.0,Y,TR,None,39.0/35.0
firstusa.com,165700,,,firstusa.com,165700,,,N,N,Y,159.53.60.22,Y,US,New York,40.7087/-74.0104
,,,,,,,,,,,159.53.96.22,Y,US,New York,40.7087/-74.0104
kyosyou.org,165707,,,kyosyou.org,165707,,,N,N,Y,133.242.146.142,Y,JP,Sakura,35.7167/140.2333
vvdailypress.com,165823,,,vvdailypress.com,165823,,,N,N,Y,141.242.248.222,Y,US,Santa Ana,33.7506/-117.8556
sskyn.com,165869,,,sskyn.com,165869,,,N,Y,N,202.181.185.154,N,HK,None,22.25/114.1667
barggraph.com,165921,,,barggraph.com,165921,,,N,N,Y,192.111.135.28,Y,US,Atlanta,33.7516/-84.3915
teleatlas.com,165936,,,teleatlas.com,165936,,,N,N,Y,81.246.25.246,Y,BE,None,50.8333/4.0
pornhubking.com,165953,,,pornhubking.com,165953,,,N,Y,N,216.55.178.173,N,US,Overland Park,38.9552/-94.6449
,,,,,,,,,,,95.211.117.206,N,NL,Amsterdam,52.35/4.9167
beachbody.co.uk,165970,,,beachbody.co.uk,165970,,,N,N,Y,66.208.87.80,Y,US,Petaluma,38.2184/-122.7676
webimagefactory.com,165985,,,webimagefactory.com,165985,,,N,N,Y,64.92.120.1,Y,US,Denver,39.7525/-104.9995
ascensodelinterior.com.ar,166021,,,ascensodelinterior.com.ar,166021,,,N,N,Y,96.127.146.130,Y,US,Chicago,41.8876/-87.6368
myproxysite.org,166037,,,myproxysite.org,166037,,,N,Y,N,96.8.114.92,N,US,Buffalo,42.9864/-78.7279
www.bancoregional.com.py,,,,bancoregional.com.py,166044,,,N,N,Y,200.124.120.14,Y,PY,EncarnaciÃ³n,-27.3306/-55.8667
www.filmstare.com,,,,filmstare.com,166127,,,N,Y,N,,,,,
imparcialenlinea.com,166159,,,imparcialenlinea.com,166159,,,N,N,Y,69.64.68.145,Y,US,Overland Park,38.9552/-94.6449
rpm2night.com,166228,,,rpm2night.com,166228,,,N,N,Y,192.249.117.6,Y,US,Los Angeles,33.9571/-118.4041
proxysite.com,166230,,,proxysite.com,166230,,,N,Y,N,198.27.126.148,N,US,None,38.0/-97.0
www.nttcom.ne.jp,,,,nttcom.ne.jp,166243,,,N,N,Y,202.214.136.20,Y,JP,None,35.69/139.69
proxysensation.com,166318,,,proxysensation.com,166318,,,N,Y,N,37.48.85.195,N,NL,Amsterdam,52.35/4.9167
keisei.co.jp,166374,,,keisei.co.jp,166374,,,N,N,Y,202.233.33.42,Y,JP,None,35.69/139.69
your-freedom.net,166384,,,your-freedom.net,166384,,,Y,Y,N,,,,,
test-templates.com,166447,,,test-templates.com,166447,,,N,N,Y,91.219.237.42,Y,HU,None,47.0/20.0
designil.com,166528,,,designil.com,166528,,,N,N,Y,27.254.46.184,Y,TH,None,15.0/100.0
jomres-demo.net,166562,,,jomres-demo.net,166562,,,N,N,Y,89.145.77.202,Y,GB,None,51.5/-0.13
farmigo.com,166571,,,farmigo.com,166571,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
www.edu.on.ca,,,,edu.on.ca,166598,,,N,N,Y,192.75.156.39,Y,CA,Toronto,43.6641/-79.3889
ermdemexico.com.mx,166662,,,ermdemexico.com.mx,166662,,,N,N,Y,199.116.251.45,Y,US,Schertz,29.5892/-98.2939
foxconn.com,166695,,,foxconn.com,166695,,,N,N,Y,210.80.95.166,Y,TW,None,23.5/121.0
01p.com,166699,,,01p.com,166699,,,N,Y,N,125.221.95.50,N,CN,None,35.0/105.0
mondotimes.com,166715,,,mondotimes.com,166715,,,N,N,Y,64.66.158.3,Y,US,Chicago,41.8824/-87.6376
mihanmusic15.org,166728,,,mihanmusic15.org,166728,,,N,N,Y,88.150.194.98,Y,GB,None,51.5/-0.13
kitcrm.com,166781,,,kitcrm.com,166781,,,N,N,Y,184.168.221.26,Y,US,Scottsdale,33.6119/-111.8906
ardebilnews.ir,166808,,,ardebilnews.ir,166808,,,N,N,Y,88.150.194.98,Y,GB,None,51.5/-0.13
nzs.com.br,166817,,,nzs.com.br,166817,,,N,N,Y,208.43.16.138,Y,US,Dallas,32.9299/-96.8353
site2unblock.com,166857,,,site2unblock.com,166857,,,N,Y,N,62.210.146.23,N,FR,None,48.86/2.35
mospsy.ru,166922,,,mospsy.ru,166922,,,N,N,P,90.156.201.68,Y,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.118,Y,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.15,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.26,N,RU,None,60.0/100.0
www.sv.net,,,,sv.net,166925,,,N,N,Y,195.225.137.2,Y,PL,None,52.0/20.0
adorable-teens.net,166979,,,adorable-teens.net,166979,,,N,N,Y,50.63.202.16,Y,US,Scottsdale,33.6119/-111.8906
blockedsiteaccess.com,167008,,,blockedsiteaccess.com,167008,,,N,Y,N,46.4.97.132,N,DE,None,51.0/9.0
icfes.gov.co,167027,,,icfes.gov.co,167027,,,N,N,Y,64.76.179.106,Y,CO,BogotÃ¡,4.6492/-74.0628
acrofan.com,167032,,,acrofan.com,167032,,,N,N,Y,115.68.41.15,Y,KR,None,37.57/126.98
pointekonline.com,167103,,,pointekonline.com,167103,,,N,N,Y,96.30.16.116,Y,US,Chicago,41.8745/-87.6503
usatohouse.com,167140,,,usatohouse.com,167140,,,N,N,Y,209.212.153.240,Y,US,Arlington Heights,42.0643/-87.9921
radio-tmc.net,167144,,,radio-tmc.net,167144,,,N,N,Y,198.50.138.51,Y,CA,Montreal,45.5078/-73.5804
ondemand.com,167175,,,ondemand.com,167175,,,N,N,P,169.145.6.65,Y,US,Newtown Square,39.9853/-75.4367
,,,,,,,,,,,155.56.74.65,N,DE,Walldorf,49.3064/8.6453
rom.on.ca,167191,,,rom.on.ca,167191,,,N,N,Y,192.75.204.2,Y,CA,Toronto,43.6619/-79.3952
top100.rambler.ru,167269,,,rambler.ru,246,,,N,N,Y,81.19.70.19,Y,RU,None,60.0/100.0
thequirkymomma.com,167290,,,thequirkymomma.com,167290,,,N,N,Y,184.168.221.29,Y,US,Scottsdale,33.6119/-111.8906
rupeehunt.com,167295,,,rupeehunt.com,167295,,,N,N,Y,202.0.103.115,Y,IN,None,20.0/77.0
boucheron.com,167366,,,boucheron.com,167366,,,N,N,P,210.3.14.212,Y,HK,None,22.25/114.1667
,,,,,,,,,,,194.206.254.107,N,FR,Massy,48.7269/2.283
stickamwhores.com,167401,,,stickamwhores.com,167401,,,N,N,Y,192.200.116.164,Y,US,Los Angeles,34.053/-118.2642
m88asia.com,167405,,,m88asia.com,167405,,,N,Y,N,110.92.28.150,N,PH,Capitol,14.6975/121.0878
www.maxonline.com.sg,,,,maxonline.com.sg,167408,,,N,N,Y,203.116.46.190,Y,SG,Singapore,1.2931/103.8558
n-soko.com,167483,,,n-soko.com,167483,,,N,N,Y,70.32.107.98,Y,US,Culver City,34.0202/-118.3928
visacommunities.com,167486,,,visacommunities.com,167486,,,N,N,Y,202.65.157.228,Y,IN,None,20.0/77.0
www.favesouthernrecipes.com,,,,favesouthernrecipes.com,167543,,,N,N,Y,50.17.137.179,Y,US,Ashburn,39.0437/-77.4875
nanduti.com.py,167581,,,nanduti.com.py,167581,,,N,N,Y,65.254.54.218,Y,US,Atlanta,33.7257/-84.4309
de.cc,167596,,,de.cc,167596,,,N,N,Y,82.98.92.232,Y,DE,Munich,48.138/11.507
graphixriver.com,167598,,,graphixriver.com,167598,,,N,N,Y,80.82.65.205,Y,NL,None,52.5/5.75
domain4ik.ru,167608,,,domain4ik.ru,167608,,,N,Y,N,91.197.97.2,N,RU,None,60.0/100.0
versedtech.org,167697,,,versedtech.org,167697,,,N,N,Y,192.249.113.44,Y,US,Los Angeles,33.9571/-118.4041
snip2code.com,167751,,,snip2code.com,167751,,,N,N,P,64.233.179.121,Y,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,66.249.81.121,Y,GB,None,51.5/-0.13
,,,,,,,,,,,72.14.207.121,Y,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,194.116.72.148,N,IT,None,42.8333/12.8333
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
vulpescu.eu,167775,,,vulpescu.eu,167775,,,N,N,Y,188.213.205.128,Y,RO,None,46.0/25.0
animoe123.com,167798,,,animoe123.com,167798,,,N,N,Y,133.242.10.184,Y,JP,Sakura,35.7167/140.2333
immoone.fr,167867,,,immoone.fr,167867,,,N,N,Y,37.59.184.39,Y,FR,None,48.86/2.35
9tvb.com,167908,,,9tvb.com,167908,,,N,Y,N,199.119.200.21,N,US,Walnut,34.0115/-117.8535
scorecardrewards.com,167915,,,scorecardrewards.com,167915,,,N,N,Y,216.246.14.202,Y,US,Chicago,41.8776/-87.6272
flasher.ru,168072,,,flasher.ru,168072,,,N,N,P,90.156.201.68,Y,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.20,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.74,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.72,N,RU,None,60.0/100.0
chatroomha.com,168089,,,chatroomha.com,168089,,,N,N,Y,88.198.66.146,Y,DE,None,51.0/9.0
khan.kr,168114,,,khan.kr,168114,,,N,N,Y,203.234.148.252,Y,KR,None,37.57/126.98
analistaseo.es,168135,,,analistaseo.es,168135,,,N,N,Y,148.251.93.13,Y,DE,None,51.0/9.0
